median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
111480.0,0.753649635036496,0.0104585679806919,0.889312977099237,0.106415478615071,High,Regular School,NJ,2016-2017,7627,25.6715506715507
51406.0,0.511294370742202,0.261271676300578,0.731100478468899,0.0742832319721981,High,Regular School,NC,2016-2017,28609,21.5201465201465
51573.0,0.481691593604951,0.287313432835821,0.694626474442988,0.0384364820846906,High,Regular School,PA,2016-2017,16346,21.007326007326
72083.0,0.544498027181061,0.174688057040998,0.799376947040498,0.0937129300118624,High,Regular School,NJ,2016-2017,7657,21.2515262515263
54271.0,0.632101489244346,0.226105563480742,0.779187817258883,0.0659403669724771,High,Regular School,NC,2016-2017,28677,22.9365079365079
169006.0,0.885016535232765,0.0,0.913936044216344,0.0539756239117818,High,Regular School,NJ,2016-2017,7028,25.1831501831502
34476.0,0.441848781713137,0.786234991423671,0.609727626459144,0.131766161459944,High,Regular School,TX,2016-2017,75227,17.8327228327228
40795.0,0.531885073580939,0.761363636363636,0.449511400651466,0.343152866242038,High,Regular School,GA,2016-2017,30032,16.001221001221
35664.0,0.589584457636266,0.871621621621622,0.444114149821641,0.12752808988764,High,Regular School,TN,2016-2017,37411,14.5
44683.0,0.550239234449761,0.358208955223881,0.770712909441233,0.0786516853932584,High,Regular School,IL,2016-2017,62858,19.0
42874.0,0.329722091380122,0.258241758241758,0.714685314685315,0.109538461538462,High,Regular School,OH,2016-2017,43724,20.0
47647.0,0.552650344663656,0.634464751958224,0.707395498392283,0.0560240963855422,High,Regular School,FL,2016-2017,33909,18.6141636141636
98309.0,0.858631626642501,0.0669975186104218,0.905052264808362,0.0410628019323672,High,Regular School,OH,2016-2017,44140,24.0
28333.0,0.396510434485118,0.956389452332657,0.651472367890278,0.0940860215053763,High,Regular School,TX,2016-2017,78582,18.1746031746032
26111.0,0.27171276079573,0.570980392156863,0.442056074766355,0.208421052631579,High,Regular School,TN,2016-2017,37757,17.7
62854.0,0.769377990430622,0.318522792844778,0.775388291517324,0.0953649440596697,High,Regular School,WA,2016-2017,99216,22.3748473748474
46389.0,0.754410726887791,0.350332594235033,0.70230607966457,0.0947995666305525,High,Regular School,WI,2016-2017,54880,22.7
18750.0,0.514893617021277,0.994623655913978,0.139616055846422,0.340227507755946,High,Regular School,PA,2016-2017,19123,17.002442002442
20364.0,0.409200968523002,0.862686567164179,0.149786780383795,0.19647201946472,High,Regular School,LA,2016-2017,71107,17.2
53793.0,0.432245301681503,0.281376518218623,0.718654434250764,0.0749609578344612,High,Regular School,PA,2016-2017,17307,20.4456654456654
26724.0,0.313667649950836,0.619967793880837,0.634028892455859,0.0907216494845361,High,Regular School,WI,2016-2017,54301,20.8
59688.0,0.500311720698254,0.750155376009944,0.576603773584906,0.179159663865546,High,Regular School,FL,2016-2017,33169,15.7326007326007
42909.0,0.663682148852826,0.351648351648352,0.896265560165975,0.0784682988072819,High,Regular School,MO,2016-2017,63552,20.7
58047.0,0.436744186046512,0.28,0.928728875826598,0.0594916170903191,High,Regular School,OH,2016-2017,44880,22.0
52128.0,0.813249869587898,0.0769230769230769,0.793548387096774,0.106948968512486,High,Regular School,NC,2016-2017,27410,30.9462759462759
35161.0,0.491259364966108,0.230954676952748,0.675632060247445,0.0522058823529412,High,Regular School,TX,2016-2017,75069,22.9365079365079
35089.0,0.373642645607108,0.382663847780127,0.665562913907285,0.200607902735562,High,Regular School,TN,2016-2017,38368,20.4
40625.0,0.453762755102041,0.529989094874591,0.722438391699092,0.0833929849677881,High,Regular School,GA,2016-2017,31620,19.1514041514042
92969.0,0.749697702539299,0.20507399577167,0.884105960264901,0.0800508259212198,High,Regular School,NJ,2016-2017,8221,22.4481074481074
28315.0,0.526223776223776,0.650793650793651,0.325663716814159,0.127450980392157,High,Regular School,WI,2016-2017,54135,18.0
29886.0,0.404563405002194,0.760259179265659,0.314031180400891,0.141170155662909,High,Regular School,NC,2016-2017,27850,16.0744810744811
36458.0,0.636528028933092,0.273408239700375,0.653386454183267,0.0723888314374354,High,Regular School,IL,2016-2017,62806,19.2
36481.0,0.431626056688215,0.762013729977117,0.357206012378426,0.193743693239152,High,Regular School,NY,2016-2017,10468,17.7106227106227
32572.0,0.3625,0.351449275362319,0.597530864197531,0.123364485981308,High,Regular School,IN,2016-2017,47446,21.0708180708181
34868.0,0.648148148148148,0.689173457508731,0.45625,0.129742962056304,High,Regular School,KY,2016-2017,41014,16.9
43865.0,0.442548076923077,0.3734335839599,0.676175790285274,0.119181380417335,High,Regular School,IL,2016-2017,62274,18.8
71410.0,0.317105613194999,0.325862068965517,0.76271186440678,0.0550795593635251,High,Regular School,PA,2016-2017,15370,21.007326007326
20233.0,0.315604085945756,0.924757281553398,0.24574780058651,0.206526598122485,High,Regular School,NY,2016-2017,10454,13.6080586080586
56169.0,0.526717557251908,0.31929389903995,0.614135625596944,0.146669559557388,High,Regular School,FL,2016-2017,33157,22.5457875457875
43702.0,0.473148473148473,0.69212962962963,0.420533070088845,0.171928489920122,High,Regular School,NY,2016-2017,11203,15.4639804639805
31157.0,0.556754874651811,0.55,0.54013875123885,0.121301775147929,High,Regular School,MI,2016-2017,48015,18.6
59276.0,0.699181669394435,0.247826086956522,0.67586649550706,0.0823087431693989,High,Regular School,NJ,2016-2017,8904,25.1098901098901
50411.0,0.634920634920635,0.451988360814743,0.633802816901408,0.0782504012841092,High,Regular School,IL,2016-2017,61081,19.6
32270.0,0.320255863539446,0.298019801980198,0.494800693240901,0.172853828306265,High,Regular School,LA,2016-2017,70663,20.3
79427.0,0.756571428571429,0.0852017937219731,0.691780821917808,0.0232300884955752,High,Regular School,PA,2016-2017,15102,22.7655677655678
49490.0,0.753535353535354,0.721847930702599,0.345132743362832,0.0367847411444142,High,Regular School,LA,2016-2017,70806,17.0
51414.0,0.496083550913838,0.137071651090343,0.89103101424979,0.0433355219960604,High,Regular School,WI,2016-2017,54216,22.1
51410.0,0.615514333895447,0.739178690344062,0.327586206896552,0.185919682697075,High,Regular School,NY,2016-2017,11213,16.2454212454212
57383.0,0.455338809034908,0.0915032679738562,0.753456221198157,0.0330661322645291,High,Regular School,WI,2016-2017,54129,20.7
53047.0,0.454254182983268,0.743243243243243,0.64332892998679,0.0668728256667955,High,Regular School,OH,2016-2017,44423,21.0
39511.0,0.409405255878285,0.427956989247312,0.372093023255814,0.121141975308642,High,Regular School,IN,2016-2017,47394,20.3333333333333
31766.0,0.301611903285803,0.840909090909091,0.517258629314657,0.185730464326161,High,Regular School,NJ,2016-2017,7502,13.2417582417582
44545.0,0.68409978960024,0.46934274371416,0.526005888125613,0.0304659498207885,High,Regular School,TX,2016-2017,79936,18.5409035409035
54496.0,0.553734939759036,0.991452991452991,0.308474576271186,0.0747126436781609,High,Regular School,NY,2016-2017,11694,14.95115995116
31125.0,0.434234234234234,0.580536912751678,0.649880095923261,0.0567375886524823,High,Regular School,KY,2016-2017,41472,18.4
30232.0,0.438202247191011,0.543224299065421,0.471442400774443,0.0831878999418266,High,Regular School,KY,2016-2017,42642,18.3
44104.0,0.496607869742198,0.619963920625376,0.398533007334963,0.0940265486725664,High,Regular School,IL,2016-2017,60625,19.7
42818.0,0.623090408214375,0.23093447905478,0.703358208955224,0.0867482703565726,High,Regular School,MO,2016-2017,63084,22.4
42292.0,0.511587685921826,0.177615571776156,0.62187711006077,0.089643880474826,High,Regular School,NC,2016-2017,28112,22.1794871794872
50161.0,0.545161290322581,0.305084745762712,0.74824355971897,0.0400250156347717,High,Regular School,WY,2016-2017,82426,18.6
48456.0,0.722705696202532,0.726003490401396,0.787015945330296,0.0720640569395018,High,Regular School,IL,2016-2017,62966,18.6
44528.0,0.734166666666667,0.398148148148148,0.641221374045801,0.0415896487985213,High,Regular School,PA,2016-2017,15202,19.957264957265
71719.0,0.642518190446061,0.191729323308271,0.845903771131339,0.0264479410780047,High,Regular School,WI,2016-2017,53574,21.7
42794.0,0.561074319352465,0.835294117647059,0.457956015523933,0.18039373242266,High,Regular School,NY,2016-2017,11225,15.5616605616606
31399.0,0.787209302325581,0.961497326203209,0.463035019455253,0.196787148594378,High,Regular School,IL,2016-2017,60637,15.4
84063.0,0.833333333333333,0.0866715222141296,0.717421124828532,0.0790682414698163,High,Regular School,WA,2016-2017,98072,24.5238095238095
53906.0,0.558533145275035,0.184727681078046,0.701881331403763,0.0519653564290473,High,Regular School,TX,2016-2017,78626,22.6190476190476
52083.0,0.65200158541419,0.275675675675676,0.790560471976401,0.0697887970615243,High,Regular School,MI,2016-2017,49664,20.4
56250.0,0.477611940298507,0.310521813515825,0.730926989335521,0.0403348554033486,High,Regular School,KY,2016-2017,40342,18.7
129497.0,0.903104742408734,0.0326504481434059,0.895816890292028,0.0664641093809343,High,Regular School,NJ,2016-2017,8536,27.2588522588523
47830.0,0.650767987065481,0.404255319148936,0.730909090909091,0.0384951881014873,High,Regular School,TX,2016-2017,79605,20.3968253968254
16726.0,0.570530098831986,0.99135446685879,0.163450624290579,0.193665158371041,High,Regular School,GA,2016-2017,30315,19.3711843711844
53840.0,0.812149935372684,0.421151439299124,0.748106060606061,0.0647342995169082,High,Regular School,NC,2016-2017,28590,19.4932844932845
41314.0,0.537933990570081,0.475923852183651,0.672638436482085,0.110929853181077,High,Regular School,LA,2016-2017,70546,19.3
66386.0,0.615871675812579,0.336,0.762857142857143,0.0324786324786325,High,Regular School,TN,2016-2017,37146,21.2
104485.0,0.89143598615917,0.167741935483871,0.843699296917253,0.0263636363636364,High,Regular School,TX,2016-2017,76244,21.4224664224664
19844.0,0.477391304347826,0.727158948685857,0.589015151515151,0.437132784958872,High,Regular School,OH,2016-2017,45402,16.0
24871.0,0.328012769353552,0.511409395973154,0.30609597924773,0.19234360410831,High,Regular School,OH,2016-2017,43213,18.0
76823.0,0.738191244239631,0.476557863501484,0.733170731707317,0.0601303317535545,High,Regular School,TX,2016-2017,76002,18.980463980464
53293.0,0.690650779101742,0.41196388261851,0.840148698884758,0.043010752688172,High,Regular School,KY,2016-2017,41102,19.8
55000.0,0.674227388715622,0.564231738035264,0.741509433962264,0.0858778625954199,High,Regular School,NC,2016-2017,27320,18.028083028083
61813.0,0.746060828142177,0.0980103168754606,0.781914893617021,0.0554681353265146,High,Regular School,NJ,2016-2017,8690,21.9108669108669
21042.0,0.343550446998723,0.702464788732394,0.22979797979798,0.163380281690141,High,Regular School,TN,2016-2017,37210,17.3
22706.0,0.294760437097226,0.790502793296089,0.449830890642616,0.124632352941176,High,Regular School,GA,2016-2017,30721,13.8278388278388
25510.0,0.430116959064328,0.53905325443787,0.144,0.110280373831776,High,Regular School,GA,2016-2017,31520,19.5177045177045
43750.0,0.5066358915176,0.368556701030928,0.682148040638607,0.130420390599139,High,Regular School,NC,2016-2017,28690,22.4725274725275
30493.0,0.598853868194842,0.0,0.236559139784946,0.0809917355371901,High,Regular School,OH,2016-2017,45224,15.0
50485.0,0.645821157218001,0.600757575757576,0.335923490735206,0.164159144098964,High,Regular School,GA,2016-2017,30034,18.1013431013431
33656.0,0.290704558910598,0.394415357766143,0.158383838383838,0.0696769170883612,High,Regular School,GA,2016-2017,30263,21.2759462759463
53891.0,0.517268141249515,0.281746031746032,0.827559661277906,0.077841845140033,High,Regular School,MI,2016-2017,49070,18.6
103000.0,0.73062015503876,0.0562248995983936,0.932170542635659,0.0714661061481871,High,Regular School,IL,2016-2017,60447,21.8
16768.0,0.453282828282828,0.993939393939394,0.118122977346278,0.322061191626409,High,Regular School,OH,2016-2017,44104,13.0
70130.0,0.66705710102489,0.247374562427071,0.812912692589875,0.0768044417026527,High,Regular School,MA,2016-2017,2540,22.2771672771673
30330.0,0.453301127214171,0.855614973262032,0.49384236453202,0.209129511677282,High,Regular School,NY,2016-2017,10457,16.8559218559219
37117.0,0.414877300613497,0.0680544435548439,1.0,0.123724489795918,High,Regular School,NJ,2016-2017,8088,22.7899877899878
20769.0,0.345036319612591,0.725631768953069,0.398520084566596,0.142755681818182,High,Regular School,TX,2016-2017,75835,18.4432234432234
73241.0,0.638762886597938,0.424354243542435,0.716861081654295,0.118331716779825,High,Regular School,WA,2016-2017,98576,20.9096459096459
60152.0,0.498137307078233,0.271714922048998,0.607594936708861,0.0486725663716814,High,Regular School,NJ,2016-2017,8096,20.7631257631258
13235.0,0.8368,0.315051020408163,0.330472103004292,0.171047760088856,High,Regular School,IL,2016-2017,61920,21.0
108736.0,0.922141119221411,0.49906191369606,0.901743264659271,0.0418704754451184,High,Regular School,NY,2016-2017,10021,20.9340659340659
38028.0,0.478048780487805,0.299776286353468,0.588194444444444,0.0929808568824066,High,Regular School,TX,2016-2017,76230,20.6410256410256
67083.0,0.656962469309014,0.168413173652695,0.744423791821561,0.117424242424242,High,Regular School,IL,2016-2017,60151,21.1
53600.0,0.839727722772277,0.195918367346939,0.666666666666667,0.0266106442577031,High,Regular School,IL,2016-2017,60532,23.1
64637.0,0.942442442442442,0.544444444444444,0.665198237885463,0.0683403068340307,High,Regular School,TX,2016-2017,77081,21.8864468864469
39464.0,0.585623678646934,0.365296803652968,0.42312925170068,0.0459307010475423,High,Regular School,IL,2016-2017,62056,18.8
52407.0,0.510183299389002,0.503667481662592,0.485671191553544,0.19597855227882,High,Regular School,NJ,2016-2017,7205,16.3431013431013
39710.0,0.75419776119403,0.457960644007156,0.671669793621013,0.0669856459330144,High,Regular School,WI,2016-2017,54843,22.4
44307.0,0.44590780809031,0.325892857142857,0.719815668202765,0.0480334145492517,High,Regular School,PA,2016-2017,18255,20.7631257631258
46120.0,0.561359867330017,0.474095394736842,0.525157232704403,0.063013698630137,High,Regular School,TX,2016-2017,75043,19.2246642246642
27561.0,0.277395115842204,0.801282051282051,0.586028460543338,0.129820051413882,High,Regular School,NC,2016-2017,27407,16.3919413919414
38854.0,0.365079365079365,0.335839598997494,0.70920245398773,0.119543317662861,High,Regular School,IN,2016-2017,47452,21.4957264957265
43750.0,0.413943355119826,0.293939393939394,0.552731893265565,0.111902339776195,High,Regular School,PA,2016-2017,15717,21.2271062271062
101728.0,0.783402489626556,0.0604395604395604,0.797714638665843,0.0451644575355916,High,Regular School,OH,2016-2017,43035,25.0
26708.0,0.39341494301393,0.419618528610354,0.617894736842105,0.164556962025316,High,Regular School,IN,2016-2017,47331,20.2087912087912
30222.0,0.556766575840145,0.784382284382284,0.1792656587473,0.140947752126367,High,Regular School,TN,2016-2017,37208,15.6
30962.0,0.480279580629056,0.813953488372093,0.408672798948752,0.0928652321630804,High,Regular School,NC,2016-2017,27983,14.7069597069597
38391.0,0.901895206243032,0.12280701754386,0.340425531914894,0.0211469534050179,High,Regular School,OH,2016-2017,43212,25.0
54449.0,0.617807778849245,0.588638589618022,0.715617715617716,0.100463127894549,High,Regular School,FL,2016-2017,32824,20.3724053724054
51317.0,0.518142235123367,0.285407725321888,0.594346829640947,0.0314055917273075,High,Regular School,OH,2016-2017,43140,21.0
66731.0,0.86264100862641,0.0657108721624851,0.883064516129032,0.0394207562349155,High,Regular School,MI,2016-2017,48118,23.3
58750.0,0.52116850127011,0.257142857142857,0.841656516443362,0.133802816901408,High,Regular School,TX,2016-2017,76578,21.8376068376068
30813.0,0.453546910755149,0.782263401720715,0.41438032166509,0.285384170999422,High,Regular School,IL,2016-2017,60411,17.3
66292.0,0.762090050027793,0.405195812330361,0.758703481392557,0.06625,High,Regular School,TX,2016-2017,78240,20.1526251526252
34572.0,0.381133873272987,0.544117647058823,0.718048780487805,0.0704676489429853,High,Regular School,OH,2016-2017,45682,21.0
